ego_lat,ego_lng,f_c,f_1,f_2,dist_to_dest,dist_to_c,dist_to_a1,dist_to_a2
42.8907,-105.962,1.75765e+10,1.02037e+07,0,876.037,178.988,249.122,894.605
42.8907,-105.963,1.75966e+10,1.02043e+07,0,875.966,178.919,249.114,894.538
42.8908,-105.964,1.76167e+10,1.0205e+07,0,875.895,178.851,249.106,894.471
42.8909,-105.965,1.76368e+10,1.02056e+07,0,875.824,178.783,249.098,894.404
42.8909,-105.966,1.7657e+10,1.02063e+07,0,875.753,178.715,249.09,894.337
42.891,-105.967,1.76772e+10,1.02069e+07,0,875.682,178.647,249.083,894.27
42.8911,-105.968,1.76974e+10,1.02075e+07,0,875.611,178.579,249.075,894.203
42.8911,-105.969,1.77176e+10,1.02082e+07,0,875.54,178.511,249.067,894.136
42.8912,-105.969,1.77379e+10,1.02088e+07,0,875.469,178.443,249.059,894.069
42.8912,-105.97,1.77582e+10,1.02094e+07,0,875.398,178.375,249.051,894.002
42.8913,-105.971,1.77786e+10,1.02101e+07,0,875.327,178.307,249.044,893.935
42.8914,-105.972,1.7799e+10,1.02107e+07,0,875.256,178.239,249.036,893.868
42.8914,-105.973,1.78194e+10,1.02114e+07,0,875.185,178.171,249.028,893.801
42.8915,-105.974,1.78398e+10,1.0212e+07,0,875.114,178.102,249.02,893.734
42.8915,-105.975,1.78603e+10,1.02126e+07,0,875.043,178.034,249.013,893.667
42.8916,-105.975,1.78808e+10,1.02133e+07,0,874.971,177.966,249.005,893.6
42.8917,-105.976,1.79013e+10,1.02139e+07,0,874.9,177.898,248.997,893.533
42.8917,-105.977,1.79219e+10,1.02145e+07,0,874.829,177.83,248.989,893.466
42.8918,-105.978,1.79425e+10,1.02152e+07,0,874.758,177.762,248.982,893.399
42.8918,-105.979,1.79631e+10,1.02158e+07,0,874.687,177.694,248.974,893.332
42.8919,-105.98,1.79838e+10,1.02164e+07,0,874.617,177.626,248.966,893.265
42.892,-105.981,1.80045e+10,1.02171e+07,0,874.546,177.558,248.958,893.198
42.892,-105.982,1.80252e+10,1.02177e+07,0,874.475,177.49,248.951,893.131
42.8921,-105.982,1.8046e+10,1.02184e+07,0,874.404,177.422,248.943,893.064
42.8921,-105.983,1.80668e+10,1.0219e+07,0,874.333,177.354,248.935,892.997
42.8922,-105.984,1.80876e+10,1.02196e+07,0,874.262,177.286,248.927,892.93
42.8923,-105.985,1.81084e+10,1.02203e+07,0,874.191,177.217,248.92,892.864
42.8923,-105.986,1.81293e+10,1.02209e+07,0,874.12,177.149,248.912,892.797
42.8924,-105.987,1.81502e+10,1.02215e+07,0,874.049,177.081,248.904,892.73
42.8924,-105.988,1.81712e+10,1.02222e+07,0,873.978,177.013,248.897,892.663
42.8925,-105.989,1.81922e+10,1.02228e+07,0,873.907,176.945,248.889,892.596
42.8925,-105.989,1.82132e+10,1.02234e+07,0,873.836,176.877,248.881,892.529
42.8926,-105.99,1.82342e+10,1.0224e+07,0,873.765,176.809,248.874,892.462
42.8927,-105.991,1.82553e+10,1.02247e+07,0,873.694,176.741,248.866,892.395
42.8927,-105.992,1.82764e+10,1.02253e+07,0,873.623,176.673,248.858,892.328
42.8928,-105.993,1.82975e+10,1.02259e+07,0,873.552,176.605,248.85,892.262
42.8928,-105.994,1.83187e+10,1.02266e+07,0,873.481,176.537,248.843,892.195
42.8929,-105.995,1.83399e+10,1.02272e+07,0,873.411,176.469,248.835,892.128
42.8929,-105.995,1.83612e+10,1.02278e+07,0,873.34,176.401,248.827,892.061
42.893,-105.996,1.83824e+10,1.02285e+07,0,873.269,176.333,248.82,891.994
42.893,-105.997,1.84037e+10,1.02291e+07,0,873.198,176.265,248.812,891.927
42.8931,-105.998,1.84251e+10,1.02297e+07,0,873.127,176.196,248.805,891.861
42.8932,-105.999,1.84464e+10,1.02303e+07,0,873.056,176.128,248.797,891.794
42.8932,-106,1.84678e+10,1.0231e+07,0,872.985,176.06,248.789,891.727
42.8933,-106.001,1.84893e+10,1.02316e+07,0,872.914,175.992,248.782,891.66
42.8933,-106.002,1.85107e+10,1.02322e+07,0,872.844,175.924,248.774,891.593
42.8934,-106.002,1.85322e+10,1.02329e+07,0,872.773,175.856,248.766,891.526
42.8934,-106.003,1.85538e+10,1.02335e+07,0,872.702,175.788,248.759,891.46
42.8935,-106.004,1.85753e+10,1.02341e+07,0,872.631,175.72,248.751,891.393
42.8935,-106.005,1.85969e+10,1.02347e+07,0,872.56,175.652,248.743,891.326
42.8936,-106.006,1.86186e+10,1.02354e+07,0,872.49,175.584,248.736,891.259
42.8936,-106.007,1.86402e+10,1.0236e+07,0,872.419,175.516,248.728,891.192
42.8937,-106.008,1.86619e+10,1.02366e+07,0,872.348,175.448,248.721,891.126
42.8938,-106.009,1.86837e+10,1.02372e+07,0,872.277,175.38,248.713,891.059
42.8938,-106.009,1.87054e+10,1.02379e+07,0,872.206,175.312,248.705,890.992
42.8939,-106.01,1.87272e+10,1.02385e+07,0,872.136,175.244,248.698,890.925
42.8939,-106.011,1.87491e+10,1.02391e+07,0,872.065,175.176,248.69,890.859
42.894,-106.012,1.87709e+10,1.02397e+07,0,871.994,175.108,248.683,890.792
42.894,-106.013,1.87928e+10,1.02404e+07,0,871.923,175.04,248.675,890.725
42.8941,-106.014,1.88148e+10,1.0241e+07,0,871.852,174.971,248.668,890.658
42.8941,-106.015,1.88367e+10,1.02416e+07,0,871.782,174.903,248.66,890.592
42.8942,-106.015,1.88587e+10,1.02422e+07,0,871.711,174.835,248.652,890.525
42.8942,-106.016,1.88808e+10,1.02429e+07,0,871.64,174.767,248.645,890.458
42.8943,-106.017,1.89028e+10,1.02435e+07,0,871.57,174.699,248.637,890.392
42.8943,-106.018,1.8925e+10,1.02441e+07,0,871.499,174.631,248.63,890.325
42.8944,-106.019,1.89471e+10,1.02447e+07,0,871.428,174.563,248.622,890.258
42.8944,-106.02,1.89693e+10,1.02453e+07,0,871.357,174.495,248.615,890.191
42.8945,-106.021,1.89915e+10,1.0246e+07,0,871.287,174.427,248.607,890.125
42.8945,-106.022,1.90137e+10,1.02466e+07,0,871.216,174.359,248.6,890.058
42.8946,-106.022,1.9036e+10,1.02472e+07,0,871.145,174.291,248.592,889.991
42.8946,-106.023,1.90583e+10,1.02478e+07,0,871.075,174.223,248.585,889.925
42.8947,-106.024,1.90807e+10,1.02484e+07,0,871.004,174.155,248.577,889.858
42.8947,-106.025,1.9103e+10,1.02491e+07,0,870.933,174.087,248.57,889.791
42.8948,-106.026,1.91254e+10,1.02497e+07,0,870.863,174.019,248.562,889.725
42.8948,-106.027,1.91479e+10,1.02503e+07,0,870.792,173.951,248.555,889.658
42.8949,-106.028,1.91704e+10,1.02509e+07,0,870.721,173.883,248.547,889.592
42.8949,-106.028,1.91929e+10,1.02515e+07,0,870.651,173.815,248.54,889.525
42.895,-106.029,1.92155e+10,1.02522e+07,0,870.58,173.747,248.532,889.458
42.895,-106.03,1.92381e+10,1.02528e+07,0,870.509,173.679,248.525,889.392
42.8951,-106.031,1.92607e+10,1.02534e+07,0,870.439,173.611,248.517,889.325
42.8951,-106.032,1.92833e+10,1.0254e+07,0,870.368,173.543,248.51,889.258
42.8952,-106.033,1.9306e+10,1.02546e+07,0,870.298,173.475,248.502,889.192
42.8952,-106.034,1.93288e+10,1.02552e+07,0,870.227,173.407,248.495,889.125
42.8952,-106.035,1.93515e+10,1.02559e+07,0,870.156,173.338,248.487,889.059
42.8953,-106.035,1.93743e+10,1.02565e+07,0,870.086,173.27,248.48,888.992
42.8953,-106.036,1.93972e+10,1.02571e+07,0,870.015,173.202,248.472,888.926
42.8954,-106.037,1.94201e+10,1.02577e+07,0,869.945,173.134,248.465,888.859
42.8954,-106.038,1.9443e+10,1.02583e+07,0,869.874,173.066,248.457,888.792
42.8955,-106.039,1.94659e+10,1.02589e+07,0,869.803,172.998,248.45,888.726
42.8955,-106.04,1.94889e+10,1.02595e+07,0,869.733,172.93,248.443,888.659
42.8956,-106.041,1.95119e+10,1.02602e+07,0,869.662,172.862,248.435,888.593
42.8956,-106.042,1.9535e+10,1.02608e+07,0,869.592,172.794,248.428,888.526
42.8957,-106.042,1.95581e+10,1.02614e+07,0,869.521,172.726,248.42,888.46
42.8957,-106.043,1.95812e+10,1.0262e+07,0,869.451,172.658,248.413,888.393
42.8957,-106.044,1.96043e+10,1.02626e+07,0,869.38,172.59,248.406,888.327
42.8958,-106.045,1.96275e+10,1.02632e+07,0,869.31,172.522,248.398,888.26
42.8958,-106.046,1.96508e+10,1.02638e+07,0,869.239,172.454,248.391,888.194
42.8959,-106.047,1.96741e+10,1.02644e+07,0,869.169,172.386,248.383,888.127
42.8959,-106.048,1.96974e+10,1.02651e+07,0,869.098,172.318,248.376,888.061
42.896,-106.048,1.97207e+10,1.02657e+07,0,869.028,172.25,248.369,887.994
42.896,-106.049,1.97441e+10,1.02663e+07,0,868.957,172.182,248.361,887.928
42.896,-106.05,1.97675e+10,1.02669e+07,0,868.887,172.114,248.354,887.861
42.8961,-106.051,1.9791e+10,1.02675e+07,0,868.817,172.046,248.346,887.795
42.8961,-106.052,1.98145e+10,1.02681e+07,0,868.746,171.978,248.339,887.728
42.8962,-106.053,1.9838e+10,1.02687e+07,0,868.676,171.91,248.332,887.662
42.8962,-106.054,1.98615e+10,1.02693e+07,0,868.605,171.842,248.324,887.595
42.8963,-106.055,1.98851e+10,1.02699e+07,0,868.535,171.774,248.317,887.529
42.8963,-106.055,1.99088e+10,1.02705e+07,0,868.464,171.706,248.31,887.463
42.8963,-106.056,1.99325e+10,1.02711e+07,0,868.394,171.638,248.302,887.396
42.8964,-106.057,1.99562e+10,1.02717e+07,0,868.324,171.57,248.295,887.33
42.8964,-106.058,1.99799e+10,1.02724e+07,0,868.253,171.502,248.288,887.263
42.8965,-106.059,2.00037e+10,1.0273e+07,0,868.183,171.434,248.28,887.197
42.8965,-106.06,2.00275e+10,1.02736e+07,0,868.113,171.366,248.273,887.131
42.8965,-106.061,2.00514e+10,1.02742e+07,0,868.042,171.298,248.266,887.064
42.8966,-106.061,2.00753e+10,1.02748e+07,0,867.972,171.23,248.258,886.998
42.8966,-106.062,2.00993e+10,1.02754e+07,0,867.902,171.162,248.251,886.932
42.8967,-106.063,2.01232e+10,1.0276e+07,0,867.831,171.094,248.244,886.865
42.8967,-106.064,2.01472e+10,1.02766e+07,0,867.761,171.026,248.236,886.799
42.8967,-106.065,2.01713e+10,1.02772e+07,0,867.691,170.958,248.229,886.733
42.8968,-106.066,2.01954e+10,1.02778e+07,0,867.62,170.89,248.222,886.666
42.8968,-106.067,2.02195e+10,1.02784e+07,0,867.55,170.822,248.215,886.6
42.8968,-106.068,2.02437e+10,1.0279e+07,0,867.48,170.754,248.207,886.534
42.8969,-106.068,2.02679e+10,1.02796e+07,0,867.41,170.686,248.2,886.467
42.8969,-106.069,2.02921e+10,1.02802e+07,0,867.339,170.618,248.193,886.401
42.897,-106.07,2.03164e+10,1.02808e+07,0,867.269,170.55,248.186,886.335
42.897,-106.071,2.03407e+10,1.02814e+07,0,867.199,170.482,248.178,886.268
42.897,-106.072,2.03651e+10,1.0282e+07,0,867.129,170.414,248.171,886.202
42.8971,-106.073,2.03895e+10,1.02826e+07,0,867.058,170.346,248.164,886.136
42.8971,-106.074,2.04139e+10,1.02832e+07,0,866.988,170.278,248.157,886.07
42.8971,-106.074,2.04384e+10,1.02838e+07,0,866.918,170.21,248.149,886.003
42.8972,-106.075,2.04629e+10,1.02844e+07,0,866.848,170.142,248.142,885.937
42.8972,-106.076,2.04875e+10,1.0285e+07,0,866.778,170.074,248.135,885.871
42.8972,-106.077,2.05121e+10,1.02856e+07,0,866.707,170.006,248.128,885.805
42.8973,-106.078,2.05367e+10,1.02862e+07,0,866.637,169.938,248.12,885.739
42.8973,-106.079,2.05614e+10,1.02868e+07,0,866.567,169.87,248.113,885.672
42.8973,-106.08,2.05861e+10,1.02874e+07,0,866.497,169.802,248.106,885.606
42.8974,-106.08,2.06108e+10,1.0288e+07,0,866.427,169.734,248.099,885.54
42.8974,-106.081,2.06356e+10,1.02886e+07,0,866.357,169.666,248.092,885.474
42.8974,-106.082,2.06604e+10,1.02892e+07,0,866.287,169.598,248.085,885.408
42.8975,-106.083,2.06853e+10,1.02898e+07,0,866.217,169.53,248.077,885.342
42.8975,-106.084,2.07102e+10,1.02904e+07,0,866.146,169.462,248.07,885.275
42.8975,-106.085,2.07352e+10,1.0291e+07,0,866.076,169.394,248.063,885.209
42.8976,-106.086,2.07601e+10,1.02916e+07,0,866.006,169.326,248.056,885.143
42.8976,-106.087,2.07852e+10,1.02922e+07,0,865.936,169.258,248.049,885.077
42.8976,-106.087,2.08102e+10,1.02928e+07,0,865.866,169.19,248.042,885.011
42.8977,-106.088,2.08353e+10,1.02933e+07,0,865.796,169.122,248.034,884.945
42.8977,-106.089,2.08605e+10,1.02939e+07,0,865.726,169.054,248.027,884.879
42.8977,-106.09,2.08857e+10,1.02945e+07,0,865.656,168.986,248.02,884.813
42.8978,-106.091,2.09109e+10,1.02951e+07,0,865.586,168.918,248.013,884.747
42.8978,-106.092,2.09362e+10,1.02957e+07,0,865.516,168.85,248.006,884.681
42.8978,-106.093,2.09615e+10,1.02963e+07,0,865.446,168.782,247.999,884.614
42.8978,-106.093,2.09868e+10,1.02969e+07,0,865.376,168.714,247.992,884.548
42.8979,-106.094,2.10122e+10,1.02975e+07,0,865.306,168.646,247.984,884.482
42.8979,-106.095,2.10376e+10,1.02981e+07,0,865.236,168.578,247.977,884.416
42.8979,-106.096,2.10631e+10,1.02987e+07,0,865.166,168.51,247.97,884.35
42.898,-106.097,2.10886e+10,1.02993e+07,0,865.096,168.442,247.963,884.284
42.898,-106.098,2.11142e+10,1.02998e+07,0,865.027,168.374,247.956,884.218
42.898,-106.099,2.11398e+10,1.03004e+07,0,864.957,168.306,247.949,884.152
42.898,-106.099,2.11654e+10,1.0301e+07,0,864.887,168.238,247.942,884.086
42.8981,-106.1,2.11911e+10,1.03016e+07,0,864.817,168.17,247.935,884.021
42.8981,-106.101,2.12168e+10,1.03022e+07,0,864.747,168.102,247.928,883.955
42.8981,-106.102,2.12425e+10,1.03028e+07,0,864.677,168.034,247.921,883.889
42.8981,-106.103,2.12683e+10,1.03034e+07,0,864.607,167.966,247.914,883.823
42.8982,-106.104,2.12942e+10,1.0304e+07,0,864.538,167.898,247.907,883.757
42.8982,-106.105,2.132e+10,1.03045e+07,0,864.468,167.83,247.9,883.691
42.8982,-106.106,2.1346e+10,1.03051e+07,0,864.398,167.763,247.893,883.625
42.8982,-106.106,2.13719e+10,1.03057e+07,0,864.328,167.695,247.886,883.559
42.8983,-106.107,2.13979e+10,1.03063e+07,0,864.258,167.627,247.878,883.493
42.8983,-106.108,2.1424e+10,1.03069e+07,0,864.189,167.559,247.871,883.427
42.8983,-106.109,2.145e+10,1.03075e+07,0,864.119,167.491,247.864,883.362
42.8983,-106.11,2.14762e+10,1.0308e+07,0,864.049,167.423,247.857,883.296
42.8984,-106.111,2.15023e+10,1.03086e+07,0,863.979,167.355,247.85,883.23
42.8984,-106.112,2.15286e+10,1.03092e+07,0,863.91,167.287,247.843,883.164
42.8984,-106.112,2.15548e+10,1.03098e+07,0,863.84,167.219,247.836,883.098
42.8984,-106.113,2.15811e+10,1.03104e+07,0,863.77,167.151,247.829,883.033
42.8985,-106.114,2.16074e+10,1.0311e+07,0,863.701,167.083,247.822,882.967
42.8985,-106.115,2.16338e+10,1.03115e+07,0,863.631,167.015,247.815,882.901
42.8985,-106.116,2.16603e+10,1.03121e+07,0,863.561,166.947,247.809,882.835
42.8985,-106.117,2.16867e+10,1.03127e+07,0,863.492,166.879,247.802,882.77
42.8985,-106.118,2.17132e+10,1.03133e+07,0,863.422,166.811,247.795,882.704
42.8986,-106.118,2.17398e+10,1.03139e+07,0,863.352,166.743,247.788,882.638
42.8986,-106.119,2.17664e+10,1.03144e+07,0,863.283,166.675,247.781,882.572
42.8986,-106.12,2.1793e+10,1.0315e+07,0,863.213,166.607,247.774,882.507
42.8986,-106.121,2.18197e+10,1.03156e+07,0,863.144,166.54,247.767,882.441
42.8986,-106.122,2.18464e+10,1.03162e+07,0,863.074,166.472,247.76,882.375
42.8987,-106.123,2.18732e+10,1.03167e+07,0,863.005,166.404,247.753,882.31
42.8987,-106.124,2.19e+10,1.03173e+07,0,862.935,166.336,247.746,882.244
42.8987,-106.124,2.19268e+10,1.03179e+07,0,862.866,166.268,247.739,882.178
42.8987,-106.125,2.19537e+10,1.03185e+07,0,862.796,166.2,247.732,882.113
42.8987,-106.126,2.19807e+10,1.0319e+07,0,862.727,166.132,247.725,882.047
42.8987,-106.127,2.20076e+10,1.03196e+07,0,862.657,166.064,247.718,881.982
42.8988,-106.128,2.20347e+10,1.03202e+07,0,862.588,165.996,247.712,881.916
42.8988,-106.129,2.20617e+10,1.03208e+07,0,862.518,165.928,247.705,881.851
42.8988,-106.13,2.20888e+10,1.03213e+07,0,862.449,165.86,247.698,881.785
42.8988,-106.131,2.2116e+10,1.03219e+07,0,862.38,165.792,247.691,881.719
42.8988,-106.131,2.21432e+10,1.03225e+07,0,862.31,165.724,247.684,881.654
42.8988,-106.132,2.21704e+10,1.03231e+07,0,862.241,165.657,247.677,881.588
42.8988,-106.133,2.21977e+10,1.03236e+07,0,862.171,165.589,247.67,881.523
42.8989,-106.134,2.22251e+10,1.03242e+07,0,862.102,165.521,247.663,881.457
42.8989,-106.135,2.22524e+10,1.03248e+07,0,862.033,165.453,247.657,881.392
42.8989,-106.136,2.22799e+10,1.03253e+07,0,861.964,165.385,247.65,881.327
42.8989,-106.137,2.23073e+10,1.03259e+07,0,861.894,165.317,247.643,881.261
42.8989,-106.137,2.23348e+10,1.03265e+07,0,861.825,165.249,247.636,881.196
42.8989,-106.138,2.23624e+10,1.0327e+07,0,861.756,165.181,247.629,881.13
42.8989,-106.139,2.239e+10,1.03276e+07,0,861.686,165.113,247.623,881.065
42.8989,-106.14,2.24176e+10,1.03282e+07,0,861.617,165.046,247.616,880.999
42.899,-106.141,2.24453e+10,1.03287e+07,0,861.548,164.978,247.609,880.934
42.899,-106.142,2.2473e+10,1.03293e+07,0,861.479,164.91,247.602,880.869
42.899,-106.143,2.25008e+10,1.03299e+07,0,861.41,164.842,247.595,880.803
42.899,-106.143,2.25286e+10,1.03304e+07,0,861.341,164.774,247.589,880.738
42.899,-106.144,2.25565e+10,1.0331e+07,0,861.271,164.706,247.582,880.673
42.899,-106.145,2.25844e+10,1.03316e+07,0,861.202,164.638,247.575,880.608
42.899,-106.146,2.26123e+10,1.03321e+07,0,861.133,164.57,247.568,880.542
42.899,-106.147,2.26403e+10,1.03327e+07,0,861.064,164.502,247.562,880.477
42.899,-106.148,2.26684e+10,1.03333e+07,0,860.995,164.435,247.555,880.412
42.899,-106.149,2.26965e+10,1.03338e+07,0,860.926,164.367,247.548,880.347
42.899,-106.149,2.27246e+10,1.03344e+07,0,860.857,164.299,247.541,880.281
42.8991,-106.15,2.27528e+10,1.0335e+07,0,860.788,164.231,247.535,880.216
42.8991,-106.151,2.2781e+10,1.03355e+07,0,860.719,164.163,247.528,880.151
42.8991,-106.152,2.28093e+10,1.03361e+07,0,860.65,164.095,247.521,880.086
42.8991,-106.153,2.28376e+10,1.03366e+07,0,860.581,164.027,247.514,880.021
42.8991,-106.154,2.2866e+10,1.03372e+07,0,860.512,163.96,247.508,879.956
42.8991,-106.155,2.28944e+10,1.03378e+07,0,860.443,163.892,247.501,879.891
42.8991,-106.155,2.29228e+10,1.03383e+07,0,860.374,163.824,247.494,879.825
42.8991,-106.156,2.29513e+10,1.03389e+07,0,860.305,163.756,247.488,879.76
42.8991,-106.157,2.29799e+10,1.03394e+07,0,860.237,163.688,247.481,879.695
42.8991,-106.158,2.30085e+10,1.034e+07,0,860.168,163.62,247.474,879.63
42.8991,-106.159,2.30371e+10,1.03405e+07,0,860.099,163.553,247.468,879.565
42.8991,-106.16,2.30658e+10,1.03411e+07,0,860.03,163.485,247.461,879.5
42.8991,-106.161,2.30945e+10,1.03417e+07,0,859.961,163.417,247.454,879.435
42.8991,-106.161,2.31233e+10,1.03422e+07,0,859.893,163.349,247.448,879.37
42.8991,-106.162,2.31521e+10,1.03428e+07,0,859.824,163.281,247.441,879.305
42.8991,-106.163,2.3181e+10,1.03433e+07,0,859.755,163.214,247.434,879.24
42.8991,-106.164,2.32099e+10,1.03439e+07,0,859.687,163.146,247.428,879.176
42.8991,-106.165,2.32389e+10,1.03444e+07,0,859.618,163.078,247.421,879.111
42.8991,-106.166,2.32679e+10,1.0345e+07,0,859.549,163.01,247.415,879.046
42.8991,-106.167,2.32969e+10,1.03455e+07,0,859.481,162.942,247.408,878.981
42.8991,-106.167,2.3326e+10,1.03461e+07,0,859.412,162.875,247.401,878.916
42.8991,-106.168,2.33552e+10,1.03466e+07,0,859.343,162.807,247.395,878.851
42.8991,-106.169,2.33844e+10,1.03472e+07,0,859.275,162.739,247.388,878.787
42.8991,-106.17,2.34136e+10,1.03477e+07,0,859.206,162.671,247.382,878.722
42.8991,-106.171,2.34429e+10,1.03483e+07,0,859.138,162.603,247.375,878.657
42.8991,-106.172,2.34722e+10,1.03488e+07,0,859.069,162.536,247.368,878.592
42.8991,-106.172,2.35016e+10,1.03494e+07,0,859.001,162.468,247.362,878.528
42.8991,-106.173,2.35311e+10,1.03499e+07,0,858.932,162.4,247.355,878.463
42.8991,-106.174,2.35605e+10,1.03505e+07,0,858.864,162.332,247.349,878.398
42.8991,-106.175,2.35901e+10,1.0351e+07,0,858.796,162.265,247.342,878.334
42.899,-106.176,2.36196e+10,1.03516e+07,0,858.727,162.197,247.336,878.269
42.899,-106.177,2.36492e+10,1.03521e+07,0,858.659,162.129,247.329,878.204
42.899,-106.178,2.36789e+10,1.03527e+07,0,858.591,162.061,247.323,878.14
42.899,-106.178,2.37086e+10,1.03532e+07,0,858.522,161.994,247.316,878.075
42.899,-106.179,2.37384e+10,1.03538e+07,0,858.454,161.926,247.31,878.011
42.899,-106.18,2.37682e+10,1.03543e+07,0,858.386,161.858,247.303,877.946
42.899,-106.181,2.37981e+10,1.03549e+07,0,858.318,161.79,247.297,877.882
42.899,-106.182,2.3828e+10,1.03554e+07,0,858.249,161.723,247.29,877.817
42.899,-106.183,2.38579e+10,1.03559e+07,0,858.181,161.655,247.284,877.753
42.899,-106.184,2.38879e+10,1.03565e+07,0,858.113,161.587,247.277,877.688
42.899,-106.184,2.3918e+10,1.0357e+07,0,858.045,161.52,247.271,877.624
42.8989,-106.185,2.39481e+10,1.03576e+07,0,857.977,161.452,247.264,877.56
42.8989,-106.186,2.39782e+10,1.03581e+07,0,857.909,161.384,247.258,877.495
42.8989,-106.187,2.40084e+10,1.03587e+07,0,857.841,161.317,247.251,877.431
42.8989,-106.188,2.40386e+10,1.03592e+07,0,857.773,161.249,247.245,877.367
42.8989,-106.189,2.40689e+10,1.03597e+07,0,857.705,161.181,247.238,877.302
42.8989,-106.189,2.40993e+10,1.03603e+07,0,857.637,161.114,247.232,877.238
42.8989,-106.19,2.41297e+10,1.03608e+07,0,857.569,161.046,247.225,877.174
42.8988,-106.191,2.41601e+10,1.03614e+07,0,857.501,160.978,247.219,877.11
42.8988,-106.192,2.41906e+10,1.03619e+07,0,857.433,160.911,247.213,877.045
42.8988,-106.193,2.42211e+10,1.03624e+07,0,857.365,160.843,247.206,876.981
42.8988,-106.194,2.42517e+10,1.0363e+07,0,857.297,160.775,247.2,876.917
42.8988,-106.195,2.42823e+10,1.03635e+07,0,857.23,160.708,247.193,876.853
42.8987,-106.195,2.4313e+10,1.0364e+07,0,857.162,160.64,247.187,876.789
42.8987,-106.196,2.43437e+10,1.03646e+07,0,857.094,160.572,247.181,876.725
42.8987,-106.197,2.43745e+10,1.03651e+07,0,857.027,160.505,247.174,876.661
42.8987,-106.198,2.44053e+10,1.03656e+07,0,856.959,160.437,247.168,876.597
42.8987,-106.199,2.44362e+10,1.03662e+07,0,856.891,160.37,247.162,876.533
42.8986,-106.2,2.44671e+10,1.03667e+07,0,856.824,160.302,247.155,876.469
42.8986,-106.201,2.44981e+10,1.03672e+07,0,856.756,160.235,247.149,876.405
42.8986,-106.201,2.45291e+10,1.03678e+07,0,856.689,160.167,247.143,876.341
42.8986,-106.202,2.45602e+10,1.03683e+07,0,856.621,160.099,247.136,876.277
42.8986,-106.203,2.45913e+10,1.03688e+07,0,856.554,160.032,247.13,876.214
42.8985,-106.204,2.46224e+10,1.03694e+07,0,856.486,159.964,247.124,876.15
42.8985,-106.205,2.46536e+10,1.03699e+07,0,856.419,159.897,247.117,876.086
42.8985,-106.206,2.46849e+10,1.03704e+07,0,856.351,159.829,247.111,876.022
42.8985,-106.206,2.47162e+10,1.03709e+07,0,856.284,159.762,247.105,875.959
42.8984,-106.207,2.47476e+10,1.03715e+07,0,856.217,159.694,247.098,875.895
42.8984,-106.208,2.4779e+10,1.0372e+07,0,856.15,159.627,247.092,875.831
42.8984,-106.209,2.48104e+10,1.03725e+07,0,856.082,159.559,247.086,875.768
42.8983,-106.21,2.48419e+10,1.03731e+07,0,856.015,159.492,247.08,875.704
42.8983,-106.211,2.48735e+10,1.03736e+07,0,855.948,159.424,247.073,875.641
42.8983,-106.211,2.49051e+10,1.03741e+07,0,855.881,159.357,247.067,875.577
42.8983,-106.212,2.49367e+10,1.03746e+07,0,855.814,159.289,247.061,875.514
42.8982,-106.213,2.49684e+10,1.03752e+07,0,855.747,159.222,247.054,875.45
